duration,src_bytes,dst_bytes,count,protocol_type,service,flag,label,attack_type
946,781596,289535,24,tcp,ssh,SF,0,normal
296,296732,502083,20,tcp,smtp,S0,0,normal
392,709672,694121,7,icmp,smtp,REJ,0,normal
544,548711,873771,29,tcp,http,REJ,0,normal
417,375243,711494,21,tcp,http,S0,0,normal
382,923384,460090,45,icmp,ssh,RSTO,0,normal
998,6358,399455,33,tcp,ftp,S0,0,normal
281,410165,19266,29,tcp,ssh,SF,1,dos
991,318343,648689,25,udp,smtp,RSTO,0,normal
395,492585,310773,35,udp,http,S0,0,normal
729,70508,861669,24,icmp,ftp,SF,0,normal
761,668396,921673,35,udp,ssh,REJ,0,normal
342,9536803,602198,40,icmp,smtp,REJ,1,dos
802,7609285,362298,27,udp,smtp,RSTO,1,r2l
217,5842984,160926,1,icmp,ftp,RSTO,1,probe
54,838349,689592,6,udp,smtp,SF,0,normal
841,636598,293532,33,tcp,ssh,S0,0,normal
221,6510733,954554,46,icmp,http,S0,1,probe
117,461356,375787,46,udp,http,S0,0,normal
75,9796958,892954,33,udp,smtp,SF,1,probe
290,7934147,246841,36,tcp,ftp,RSTO,1,probe
755,815825,28611,43,icmp,ftp,REJ,0,normal
692,270420,716798,5,tcp,ftp,RSTO,0,normal
917,429729,789806,33,udp,http,RSTO,0,normal
359,1194939,122280,16,icmp,http,RSTO,1,r2l
471,2537225,302877,48,icmp,smtp,S0,1,dos
965,4237189,473698,30,tcp,smtp,REJ,1,probe
321,523352,907120,12,icmp,ssh,RSTO,0,normal
341,428056,127659,25,udp,http,RSTO,0,normal
35,62777,141052,6,tcp,ftp,S0,0,normal
574,847677,998726,15,tcp,smtp,RSTO,0,normal
549,896040,259505,39,icmp,ssh,S0,0,normal
553,2619211,189097,12,tcp,http,REJ,1,dos
803,1563662,495773,6,tcp,smtp,SF,1,dos
591,768799,876349,45,icmp,smtp,SF,0,normal
421,718423,945961,48,tcp,ftp,SF,0,normal
431,9536282,744668,6,icmp,ftp,SF,1,probe
507,285293,12022,17,udp,http,S0,0,normal
692,482068,645909,42,tcp,smtp,RSTO,0,normal
599,17408,799914,41,tcp,http,REJ,0,normal
205,957985,160030,3,tcp,ssh,SF,0,normal
982,334303,681939,19,tcp,smtp,S0,0,normal
470,6858033,682227,48,tcp,ssh,SF,1,r2l
953,167349,77350,44,udp,smtp,SF,0,normal
860,433785,216375,24,udp,ftp,RSTO,0,normal
523,421795,990262,45,icmp,http,RSTO,0,normal
347,261687,101132,30,tcp,http,RSTO,0,normal
138,773430,686437,33,udp,smtp,SF,0,normal
192,998715,222379,49,icmp,ssh,RSTO,0,normal
756,83321,202259,39,tcp,ssh,RSTO,0,normal
822,414838,349877,46,tcp,http,SF,0,normal
338,3102941,960801,2,udp,ssh,SF,1,r2l
155,174937,132213,14,tcp,smtp,SF,0,normal
897,240287,943121,8,tcp,ssh,RSTO,0,normal
904,393986,892712,8,icmp,smtp,S0,0,normal
566,16116,663139,44,icmp,smtp,SF,0,normal
59,157438,210443,24,tcp,ftp,RSTO,0,normal
506,522243,209811,42,tcp,ssh,S0,0,normal
39,434563,825422,40,tcp,smtp,S0,0,normal
94,239598,365922,14,tcp,http,S0,0,normal
838,5926398,818222,47,tcp,http,RSTO,1,dos
209,244832,672886,40,icmp,ssh,RSTO,0,normal
466,6365074,41392,0,udp,ssh,REJ,1,dos
976,512424,713328,35,udp,smtp,SF,0,normal
25,830418,25816,44,icmp,http,SF,0,normal
506,241662,251236,25,udp,smtp,S0,0,normal
707,253297,723024,17,icmp,http,SF,0,normal
181,751626,374633,39,udp,http,RSTO,0,normal
165,9355747,171401,37,tcp,smtp,RSTO,1,dos
618,473557,169908,13,udp,smtp,SF,0,normal
627,628242,1250,20,tcp,http,S0,0,normal
673,8235178,776450,17,udp,smtp,SF,1,dos
976,754303,301487,15,tcp,ssh,S0,0,normal
189,279684,925903,49,udp,smtp,S0,0,normal
650,767246,828353,19,tcp,http,RSTO,0,normal
730,267260,309586,7,icmp,ftp,SF,0,normal
188,171536,777680,22,tcp,ssh,SF,0,normal
440,576428,542753,28,udp,ftp,REJ,0,normal
913,933878,454937,21,tcp,ftp,SF,0,normal
536,134584,294582,35,udp,ftp,REJ,0,normal
665,9002536,169651,25,tcp,http,REJ,1,dos
259,3092756,415746,4,icmp,http,SF,1,dos
181,5255111,342224,32,tcp,ssh,REJ,1,r2l
502,532947,160840,44,tcp,ssh,S0,0,normal
3,504016,716358,29,tcp,smtp,S0,0,normal
207,964754,721979,33,tcp,smtp,SF,0,normal
622,721784,983021,16,tcp,ftp,REJ,0,normal
743,388893,53766,35,tcp,smtp,RSTO,0,normal
346,637096,478496,48,icmp,http,RSTO,0,normal
159,261437,887174,6,icmp,http,SF,0,normal
35,6090844,386502,17,tcp,smtp,S0,1,probe
293,330570,574272,1,tcp,ftp,RSTO,0,normal
428,7744362,659860,15,tcp,ssh,REJ,1,probe
378,128114,318790,10,tcp,http,SF,0,normal
182,685619,259928,38,tcp,ssh,RSTO,0,normal
662,74454,204178,8,tcp,ssh,S0,0,normal
962,5222933,221378,22,icmp,ftp,RSTO,1,dos
183,800162,812990,5,tcp,http,RSTO,0,normal
915,664110,148512,36,tcp,ssh,RSTO,0,normal
716,328254,149822,0,icmp,smtp,S0,0,normal
824,373629,714332,25,tcp,http,S0,0,normal
725,713080,385566,25,tcp,ftp,RSTO,0,normal
378,501685,16387,42,tcp,ssh,REJ,0,normal
144,1141381,506047,22,udp,ssh,S0,1,probe
471,60752,885191,9,tcp,ssh,SF,0,normal
496,991229,735545,36,tcp,ftp,SF,0,normal
846,615009,323154,18,tcp,smtp,S0,0,normal
487,198811,770298,0,tcp,ftp,REJ,0,normal
599,698478,245995,27,tcp,http,S0,0,normal
729,211716,132239,12,udp,smtp,RSTO,0,normal
58,765543,174517,15,icmp,http,S0,0,normal
395,494526,627226,48,tcp,ssh,RSTO,0,normal
68,529477,278344,35,tcp,http,S0,0,normal
786,534976,429833,36,tcp,ssh,RSTO,0,normal
437,830432,580916,32,udp,ssh,S0,0,normal
20,992434,366004,20,udp,smtp,SF,0,normal
359,57344,495562,49,udp,http,S0,0,normal
969,400725,401108,7,udp,ssh,SF,0,normal
234,5798967,85571,39,icmp,smtp,S0,1,probe
852,908297,583596,6,icmp,ftp,RSTO,0,normal
476,653803,384839,22,udp,ssh,S0,0,normal
314,961341,232426,32,udp,ssh,RSTO,0,normal
211,215616,966708,11,udp,smtp,RSTO,0,normal
290,4351560,12796,32,tcp,ssh,RSTO,1,r2l
693,235379,394957,32,tcp,ssh,S0,0,normal
444,19607,598845,27,udp,smtp,SF,0,normal
640,735280,797338,41,udp,ftp,REJ,0,normal
307,167876,406787,10,udp,http,REJ,0,normal
720,147481,244989,24,tcp,ftp,S0,0,normal
959,6568394,648931,16,udp,ssh,S0,1,r2l
928,618943,272453,4,udp,smtp,REJ,0,normal
278,40397,765353,23,udp,http,S0,0,normal
517,614972,739583,33,udp,ssh,REJ,0,normal
872,708002,548513,8,udp,ftp,SF,0,normal
228,3393515,528126,5,icmp,smtp,SF,1,r2l
984,507791,285292,41,udp,ssh,SF,0,normal
997,100140,938099,35,udp,smtp,SF,0,normal
599,594628,551791,1,tcp,ssh,S0,0,normal
315,9649095,650770,40,udp,smtp,S0,1,dos
826,8702940,804846,14,tcp,smtp,RSTO,1,probe
862,696526,360514,31,udp,ssh,RSTO,0,normal
577,6401697,655182,26,udp,smtp,S0,1,r2l
635,34906,267099,48,udp,ftp,SF,0,normal
572,883452,871858,19,icmp,http,S0,0,normal
853,214069,131145,41,icmp,http,SF,0,normal
717,210612,919199,43,udp,http,REJ,0,normal
2,128558,653114,31,udp,ssh,RSTO,0,normal
175,749993,255915,14,tcp,ftp,SF,0,normal
41,2176036,29147,30,udp,http,S0,1,probe
533,464399,812394,0,icmp,http,S0,0,normal
967,376090,559967,43,udp,smtp,SF,0,normal
276,674299,688994,19,tcp,http,RSTO,0,normal
618,702835,316420,25,udp,http,S0,0,normal
207,283101,371595,42,udp,http,REJ,0,normal
979,972716,57120,38,tcp,ftp,RSTO,0,normal
978,786479,220712,9,udp,ssh,REJ,0,normal
90,4958534,149707,46,tcp,smtp,REJ,1,dos
956,387107,419,1,tcp,http,RSTO,0,normal
371,8638156,944274,7,icmp,smtp,RSTO,1,r2l
939,297719,660139,11,udp,http,RSTO,0,normal
106,494825,750916,7,tcp,smtp,REJ,0,normal
789,741549,277227,31,tcp,ssh,SF,0,normal
935,39717,224066,12,udp,smtp,REJ,0,normal
589,5710920,906421,17,tcp,ssh,REJ,1,probe
566,277201,681588,6,udp,http,RSTO,0,normal
945,822489,962942,27,icmp,ssh,RSTO,0,normal
257,720723,92394,10,icmp,smtp,RSTO,0,normal
877,533641,349645,18,icmp,smtp,RSTO,0,normal
775,259348,253120,47,udp,smtp,REJ,0,normal
308,220911,107790,4,icmp,http,REJ,0,normal
477,526086,297974,10,udp,smtp,REJ,0,normal
398,1826942,784684,1,icmp,ftp,REJ,1,probe
428,370926,796244,45,tcp,ftp,SF,0,normal
936,331906,955196,39,udp,ftp,S0,0,normal
715,114037,432460,44,tcp,http,REJ,0,normal
64,244092,225209,18,icmp,ssh,REJ,0,normal
714,98320,84017,30,icmp,ssh,RSTO,0,normal
464,760776,218084,42,udp,http,REJ,0,normal
899,8429977,442798,18,tcp,ssh,RSTO,1,dos
532,471324,355703,31,icmp,ftp,S0,0,normal
502,895857,29987,45,tcp,smtp,REJ,0,normal
979,758649,834777,33,tcp,http,SF,0,normal
860,958922,705682,34,icmp,ftp,SF,0,normal
523,24235,683892,48,icmp,ftp,S0,0,normal
436,7065933,211514,49,icmp,ssh,S0,1,r2l
885,470663,639107,4,tcp,smtp,S0,0,normal
649,378637,525824,7,udp,ftp,S0,0,normal
564,419588,584972,3,icmp,ssh,S0,0,normal
144,624183,36287,33,tcp,ftp,S0,0,normal
372,722536,329783,8,udp,smtp,S0,0,normal
685,824182,288499,18,udp,smtp,SF,0,normal
263,416631,954699,32,udp,ftp,REJ,0,normal
838,458905,394070,34,tcp,ssh,S0,0,normal
421,760022,944892,43,icmp,smtp,REJ,0,normal
228,64797,466843,43,tcp,ftp,SF,0,normal
124,609358,561372,47,udp,smtp,RSTO,0,normal
29,353579,563560,26,icmp,ssh,REJ,0,normal
600,7402929,872853,18,tcp,ssh,SF,1,dos
909,331872,935600,48,udp,ftp,SF,0,normal
915,16495,560747,45,udp,smtp,REJ,0,normal
979,84701,797719,33,icmp,http,RSTO,0,normal
522,783965,963097,47,icmp,smtp,SF,0,normal
391,726262,796083,48,tcp,ftp,REJ,0,normal
767,2779190,102454,40,udp,ftp,RSTO,1,dos
707,562910,89698,26,udp,smtp,RSTO,0,normal
414,295653,259238,49,tcp,http,RSTO,0,normal
675,606258,292013,24,udp,ssh,SF,0,normal
944,737874,926876,27,icmp,ftp,RSTO,0,normal
975,660826,695348,31,udp,smtp,RSTO,0,normal
384,931809,48102,36,udp,ftp,RSTO,0,normal
665,47783,345718,25,icmp,ssh,RSTO,0,normal
726,6365,113013,49,tcp,ssh,SF,0,normal
130,38866,164190,40,udp,http,SF,0,normal
433,567966,200251,6,udp,ftp,RSTO,0,normal
20,9936262,663658,14,icmp,http,S0,1,probe
320,2829896,838018,26,udp,smtp,RSTO,1,r2l
120,906204,806532,29,icmp,ftp,REJ,0,normal
582,704963,204823,0,udp,http,RSTO,0,normal
152,28287,63033,19,icmp,ftp,RSTO,0,normal
794,316643,80463,1,udp,smtp,REJ,0,normal
691,655206,50382,44,udp,ftp,S0,0,normal
445,642633,181113,16,tcp,smtp,RSTO,0,normal
196,5109187,32744,5,tcp,smtp,S0,1,r2l
869,741579,234002,21,tcp,ssh,S0,0,normal
813,2235824,446148,13,tcp,ssh,SF,1,r2l
299,691074,925511,17,udp,ftp,RSTO,0,normal
5,770943,660435,49,icmp,smtp,S0,0,normal
833,681981,637805,46,udp,ssh,S0,0,normal
32,693698,804560,10,icmp,ftp,S0,0,normal
67,512402,447445,12,tcp,ftp,S0,0,normal
901,405949,740201,35,icmp,http,REJ,0,normal
737,967272,445117,1,icmp,smtp,RSTO,0,normal
952,222068,903880,47,icmp,ssh,RSTO,0,normal
997,5219726,818703,16,icmp,http,REJ,1,probe
790,565909,318899,41,udp,ftp,S0,0,normal
776,707806,109541,15,tcp,ssh,S0,1,dos
386,563605,509853,33,udp,http,REJ,0,normal
15,64247,82560,44,udp,smtp,RSTO,0,normal
47,360238,134945,43,udp,http,S0,0,normal
866,565747,114701,46,udp,ftp,RSTO,0,normal
101,383191,192208,0,icmp,smtp,S0,0,normal
864,503786,780471,17,udp,ftp,SF,0,normal
20,67265,55247,13,udp,smtp,REJ,0,normal
689,587080,203371,15,tcp,smtp,RSTO,0,normal
67,555572,550742,9,tcp,ssh,SF,0,normal
30,394022,659255,8,tcp,ssh,RSTO,0,normal
232,549296,412813,49,icmp,smtp,RSTO,0,normal
751,61457,775950,24,icmp,ssh,S0,0,normal
702,878365,212609,44,tcp,ssh,SF,0,normal
648,728492,218479,40,udp,smtp,REJ,0,normal
515,819803,748792,9,tcp,smtp,S0,0,normal
454,667365,947979,3,icmp,ssh,RSTO,0,normal
671,5164413,431173,23,icmp,smtp,S0,1,r2l
947,157640,120025,22,udp,ssh,RSTO,0,normal
297,421884,943556,35,udp,ssh,RSTO,0,normal
689,792568,75449,49,tcp,ssh,S0,0,normal
836,11442,58995,43,tcp,http,REJ,0,normal
91,192201,124470,3,tcp,ftp,SF,0,normal
847,334311,999277,14,icmp,smtp,RSTO,0,normal
492,865825,405881,13,tcp,smtp,SF,0,normal
517,8926242,359042,32,udp,ssh,REJ,1,dos
926,6808862,951693,47,udp,ftp,SF,1,dos
623,709591,675684,39,icmp,ftp,REJ,0,normal
43,170579,973446,19,icmp,ssh,SF,0,normal
865,133028,390580,39,tcp,ftp,REJ,0,normal
651,357579,378742,48,icmp,smtp,S0,0,normal
847,237589,884024,22,tcp,ftp,RSTO,0,normal
450,696220,54693,30,icmp,ftp,REJ,0,normal
551,776636,682302,34,udp,ftp,REJ,0,normal
702,771417,314855,4,udp,http,REJ,0,normal
604,930652,420382,17,tcp,smtp,RSTO,0,normal
503,770160,356079,47,tcp,smtp,S0,0,normal
970,2475108,494342,21,udp,ftp,REJ,1,probe
251,782046,31301,32,icmp,ftp,SF,0,normal
451,393339,354651,34,icmp,http,S0,0,normal
336,3637694,109963,31,udp,ssh,REJ,1,dos
375,498162,231183,36,udp,ssh,RSTO,0,normal
280,805702,541762,4,icmp,smtp,S0,0,normal
24,1300347,606830,2,udp,http,S0,1,probe
528,117958,723495,26,tcp,ftp,REJ,0,normal
417,137029,867278,19,tcp,ftp,SF,0,normal
114,215908,894124,44,tcp,http,S0,0,normal
687,233587,810879,9,icmp,ftp,REJ,0,normal
626,181036,439575,11,udp,smtp,REJ,0,normal
456,1413214,769273,32,icmp,ssh,SF,1,r2l
773,2804516,374630,28,udp,http,REJ,1,dos
86,989236,613093,37,udp,smtp,S0,0,normal
905,9806019,987891,49,icmp,ssh,REJ,1,probe
74,992192,169733,8,udp,smtp,RSTO,0,normal
910,355485,171281,4,tcp,smtp,SF,0,normal
640,392656,393116,1,tcp,ssh,SF,0,normal
236,635129,925434,48,icmp,ssh,RSTO,0,normal
494,528326,31902,13,tcp,smtp,REJ,0,normal
223,6995993,79839,41,tcp,ssh,SF,1,dos
461,219704,85134,17,udp,http,RSTO,0,normal
357,137891,70231,26,udp,smtp,SF,0,normal
707,9553251,608614,34,udp,smtp,S0,1,probe
343,978309,183464,19,tcp,smtp,RSTO,0,normal
661,967576,518939,22,tcp,http,REJ,0,normal
972,31835,93486,4,tcp,smtp,RSTO,0,normal
109,4855263,94980,9,tcp,smtp,S0,1,r2l
42,240228,760144,43,tcp,ftp,RSTO,0,normal
179,3506196,736163,47,icmp,http,S0,1,dos
941,561938,981067,4,tcp,ftp,SF,0,normal
806,742052,103999,44,udp,smtp,REJ,0,normal
224,5977222,772902,29,udp,ftp,S0,1,dos
736,883093,401090,10,icmp,smtp,SF,0,normal
76,146555,737861,28,icmp,ssh,RSTO,0,normal
112,504957,768693,4,icmp,http,RSTO,0,normal
194,9708279,965223,29,icmp,ftp,REJ,1,probe
854,195773,805319,19,tcp,ssh,RSTO,0,normal
243,449145,795043,11,tcp,ssh,S0,0,normal
908,499660,351031,20,udp,ssh,SF,1,probe
628,666246,555660,20,udp,ftp,S0,0,normal
582,8255531,502088,47,udp,http,REJ,1,probe
158,592859,682250,19,tcp,smtp,RSTO,0,normal
75,221296,995407,37,tcp,ftp,SF,0,normal
824,1825976,368628,36,tcp,ssh,SF,1,dos
374,976621,470999,20,tcp,ssh,RSTO,0,normal
186,42359,182189,0,tcp,http,RSTO,0,normal
616,9974102,833403,27,udp,ssh,S0,1,dos
432,796071,443915,7,udp,ftp,SF,0,normal
224,802987,827482,0,icmp,smtp,S0,1,r2l
974,167923,494722,5,udp,http,SF,0,normal
375,370150,96696,17,tcp,smtp,SF,0,normal
635,354025,256444,21,icmp,ssh,RSTO,0,normal
371,281106,591973,0,udp,http,REJ,0,normal
455,447815,298532,8,udp,smtp,S0,0,normal
185,262362,586471,22,tcp,ssh,SF,0,normal
361,273321,11283,9,udp,smtp,S0,0,normal
749,795397,114744,18,udp,smtp,REJ,0,normal
926,4640172,840654,26,udp,http,REJ,1,dos
395,182060,448551,19,icmp,smtp,S0,0,normal
537,501650,881788,28,udp,ftp,RSTO,1,probe
910,285479,930621,25,tcp,smtp,REJ,0,normal
51,2725692,646212,10,icmp,ftp,REJ,1,dos
393,3645830,522977,34,tcp,ftp,SF,1,dos
430,2817943,161683,15,udp,smtp,RSTO,1,probe
576,1517685,571909,19,tcp,ssh,REJ,1,probe
63,3634651,732978,44,tcp,smtp,S0,1,probe
247,9736710,172953,26,udp,smtp,RSTO,1,probe
242,58761,489915,33,udp,http,S0,0,normal
923,2687358,999926,21,tcp,smtp,RSTO,1,dos
317,6407995,497946,0,icmp,smtp,S0,1,r2l
790,7687061,563561,0,udp,http,RSTO,1,r2l
853,959236,109743,12,tcp,http,REJ,0,normal
564,305202,975472,41,tcp,ftp,REJ,0,normal
646,201577,807008,22,udp,http,REJ,0,normal
714,352299,714528,43,udp,http,RSTO,0,normal
358,9474052,457688,45,tcp,http,REJ,1,dos
221,192090,597968,2,icmp,ssh,RSTO,0,normal
654,477087,155542,8,icmp,http,REJ,0,normal
121,1256729,718687,9,tcp,ssh,RSTO,1,probe
469,216334,252847,17,tcp,ssh,SF,0,normal
585,702687,446006,25,udp,smtp,S0,0,normal
891,8373935,340910,17,icmp,ssh,S0,1,r2l
178,789663,914415,0,tcp,http,RSTO,0,normal
637,302485,164810,34,icmp,smtp,RSTO,0,normal
491,508532,353566,43,tcp,ftp,SF,0,normal
214,107080,723630,7,udp,ssh,REJ,0,normal
388,949312,247728,27,tcp,ftp,SF,0,normal
190,339041,723510,46,udp,ftp,S0,0,normal
380,800494,951523,46,udp,ssh,REJ,0,normal
623,2422187,434390,43,udp,smtp,RSTO,1,dos
241,401993,924968,26,udp,ssh,S0,0,normal
797,729841,624508,34,udp,ssh,RSTO,0,normal
577,337127,218649,38,icmp,http,RSTO,1,dos
859,6315616,312169,23,tcp,ftp,REJ,1,dos
817,9422954,286404,0,tcp,http,SF,1,r2l
337,8247693,516669,40,udp,ftp,S0,1,r2l
209,724852,509926,29,icmp,smtp,SF,0,normal
494,807770,488387,4,icmp,http,REJ,0,normal
78,750576,686819,10,udp,ssh,RSTO,0,normal
455,606298,398601,26,icmp,smtp,REJ,0,normal
522,2374545,716807,5,udp,smtp,REJ,1,r2l
436,7058118,919032,0,udp,http,REJ,1,probe
597,30543,612280,42,tcp,ftp,SF,0,normal
409,512801,844856,34,icmp,smtp,SF,0,normal
266,145248,290788,19,udp,http,RSTO,0,normal
289,265410,105848,14,icmp,ftp,REJ,0,normal
254,824427,948497,25,icmp,http,SF,0,normal
308,588605,584316,32,icmp,smtp,SF,0,normal
715,316601,774653,28,udp,ssh,S0,0,normal
908,937793,256962,39,tcp,http,RSTO,0,normal
476,71841,954366,36,udp,http,RSTO,0,normal
186,368596,634197,21,icmp,http,SF,0,normal
314,29486,343493,39,icmp,ssh,REJ,0,normal
782,73087,29336,16,udp,ftp,REJ,0,normal
551,518094,554173,26,icmp,smtp,SF,0,normal
70,230513,361894,48,icmp,ftp,SF,0,normal
388,673064,259004,7,udp,http,RSTO,0,normal
530,601681,739942,24,udp,ssh,S0,0,normal
234,9357889,27728,16,udp,ftp,S0,1,r2l
338,8174624,243556,29,tcp,smtp,REJ,1,dos
976,800620,350017,4,tcp,smtp,REJ,0,normal
259,384761,637302,17,icmp,smtp,SF,0,normal
251,837273,978302,38,tcp,http,REJ,0,normal
987,806370,901784,10,tcp,ssh,REJ,0,normal
67,521580,162442,20,icmp,smtp,S0,0,normal
982,219610,978723,22,tcp,http,RSTO,0,normal
933,48463,111720,42,udp,ftp,SF,0,normal
934,8904965,910997,40,udp,http,REJ,1,dos
471,394556,120590,19,udp,ftp,REJ,0,normal
748,893327,679156,32,icmp,ssh,RSTO,0,normal
756,410482,869195,46,udp,ssh,RSTO,1,probe
908,386833,153801,1,icmp,smtp,S0,0,normal
964,862094,147059,14,tcp,http,REJ,0,normal
313,219980,901431,17,tcp,ssh,SF,0,normal
507,916395,20883,10,icmp,smtp,REJ,0,normal
256,251074,836640,31,udp,ftp,S0,0,normal
248,469790,263575,26,tcp,http,RSTO,0,normal
280,6021401,963340,6,tcp,http,REJ,1,r2l
665,253787,329859,8,udp,ssh,S0,0,normal
109,732834,465784,35,udp,http,S0,0,normal
992,37297,897219,31,icmp,ssh,SF,0,normal
823,980521,513197,20,tcp,ftp,RSTO,0,normal
121,897937,667208,6,udp,http,SF,0,normal
701,794149,562671,17,tcp,http,RSTO,0,normal
41,91635,713406,15,tcp,smtp,SF,0,normal
690,996984,601922,25,tcp,smtp,S0,0,normal
7,295389,371857,36,udp,http,RSTO,0,normal
906,31095,710729,43,udp,smtp,SF,0,normal
796,152657,438824,42,udp,ssh,SF,0,normal
301,116454,535938,9,icmp,smtp,RSTO,0,normal
566,110937,950660,49,tcp,http,S0,0,normal
922,9939783,977337,30,icmp,ssh,REJ,1,r2l
451,862853,208494,25,icmp,ssh,REJ,0,normal
606,720403,979043,9,tcp,smtp,SF,0,normal
14,5237354,293263,20,icmp,ftp,S0,1,dos
888,658783,589724,31,tcp,smtp,SF,0,normal
497,679036,828058,21,udp,ssh,S0,0,normal
743,67731,309131,39,udp,ssh,REJ,0,normal
425,900090,889144,3,udp,ftp,RSTO,0,normal
233,869375,41212,23,tcp,smtp,RSTO,0,normal
745,539907,528694,5,icmp,ftp,SF,0,normal
525,774279,935881,49,icmp,http,RSTO,0,normal
612,468773,276103,12,tcp,http,S0,0,normal
548,82597,461940,19,udp,smtp,RSTO,0,normal
643,9236,619378,25,icmp,ssh,REJ,0,normal
330,990693,911442,37,tcp,ftp,RSTO,0,normal
628,440889,386429,44,tcp,smtp,SF,0,normal
713,473307,736542,23,udp,http,REJ,0,normal
934,245321,428047,26,tcp,http,S0,0,normal
437,889076,510220,49,icmp,ssh,S0,0,normal
880,82169,579009,10,tcp,smtp,REJ,0,normal
990,3447013,142609,11,icmp,http,SF,1,probe
623,71982,956551,19,tcp,http,RSTO,0,normal
97,4359267,919537,44,icmp,ftp,S0,1,dos
810,13282,34943,14,icmp,ftp,REJ,0,normal
323,972971,12490,39,tcp,ftp,S0,0,normal
844,469889,124365,33,udp,ftp,RSTO,0,normal
563,3601982,788795,3,tcp,http,RSTO,1,r2l
282,526179,210660,17,udp,smtp,SF,0,normal
729,8818892,693533,19,icmp,ssh,RSTO,1,dos
781,36481,934328,24,udp,ftp,SF,0,normal
144,843891,989626,8,udp,smtp,RSTO,0,normal
505,573445,926017,23,tcp,ftp,RSTO,0,normal
941,371605,915490,20,icmp,ftp,REJ,0,normal
22,733241,951308,3,tcp,ftp,S0,0,normal
91,646836,990223,5,tcp,ssh,SF,0,normal
970,112465,514077,22,udp,smtp,SF,0,normal
308,747368,329625,48,udp,ftp,SF,0,normal
734,661883,363706,6,udp,smtp,REJ,0,normal
528,1061523,210899,26,udp,ssh,SF,1,probe
903,336834,908242,0,udp,ftp,RSTO,0,normal
751,905619,105765,45,tcp,smtp,RSTO,0,normal
448,1148,472728,7,udp,http,REJ,0,normal
385,536211,826396,25,tcp,smtp,REJ,0,normal
787,27701,973240,33,tcp,ftp,S0,0,normal
849,79791,284537,48,udp,ssh,SF,0,normal
884,43296,445519,0,udp,ftp,S0,0,normal
249,214282,965712,44,tcp,http,RSTO,0,normal
666,866664,77242,29,tcp,ftp,SF,0,normal
777,525301,592386,17,icmp,ftp,SF,0,normal
334,718784,911733,16,tcp,ssh,REJ,0,normal
931,228985,255393,45,tcp,ftp,S0,0,normal
14,4154436,328379,21,icmp,smtp,SF,1,probe
495,1915552,783007,20,icmp,http,RSTO,1,r2l
876,455838,966248,22,tcp,smtp,SF,0,normal
482,576846,273647,38,tcp,ssh,RSTO,0,normal
140,526663,231994,30,udp,ssh,REJ,0,normal
944,9922721,548130,29,tcp,ssh,SF,1,probe
680,7973914,802639,6,tcp,ssh,RSTO,1,r2l
926,7186993,482763,40,icmp,smtp,SF,1,probe
966,209070,673972,18,icmp,ftp,SF,0,normal
453,67064,399189,32,tcp,ssh,S0,0,normal
1,477746,251437,48,icmp,ftp,RSTO,0,normal
235,3626291,949145,34,tcp,ssh,S0,1,r2l
635,973207,442092,3,udp,ftp,S0,0,normal
872,642434,325421,19,udp,ftp,SF,0,normal
644,740029,953893,47,tcp,smtp,S0,0,normal
201,8051574,255571,45,tcp,http,S0,1,r2l
938,842770,412197,5,tcp,smtp,S0,1,r2l
617,360369,608905,25,tcp,ssh,S0,0,normal
835,525350,390168,0,icmp,http,RSTO,0,normal
349,896405,311878,33,icmp,ftp,SF,0,normal
824,989774,538018,4,tcp,http,SF,0,normal
318,508768,926068,14,tcp,http,RSTO,0,normal
136,603827,748042,36,icmp,smtp,SF,0,normal
690,2765299,534695,35,tcp,http,RSTO,1,probe
534,520420,803372,21,udp,ftp,SF,0,normal
17,107744,655433,21,tcp,smtp,S0,0,normal
744,221799,689677,4,udp,ssh,S0,0,normal
585,162881,556618,42,icmp,smtp,RSTO,0,normal
672,46017,871438,6,icmp,smtp,REJ,0,normal
233,106867,78879,15,tcp,ftp,S0,0,normal
523,1647055,719729,45,icmp,smtp,REJ,1,probe
281,9344896,155069,1,icmp,smtp,REJ,1,probe
87,524860,226585,22,udp,smtp,SF,0,normal
231,707862,339679,3,icmp,ftp,SF,0,normal
175,7235859,103977,14,icmp,ssh,REJ,1,probe
438,13907,965894,41,icmp,ftp,SF,0,normal
217,648897,974587,9,tcp,smtp,S0,0,normal
149,203415,327327,43,udp,smtp,RSTO,0,normal
556,6321,450332,29,udp,smtp,REJ,0,normal
236,219720,992949,24,tcp,ssh,S0,0,normal
782,361629,236415,47,tcp,ftp,RSTO,0,normal
711,711039,14004,2,icmp,ftp,RSTO,0,normal
676,6496309,1789,7,udp,ssh,REJ,1,dos
312,591859,890074,2,tcp,smtp,REJ,0,normal
